"","popsize","genotype","media","mat","sd.ls","medianLS","AvgLS","weibAIC","weibLogLik","weibScale","weibShape","LLogisAIC","LLogisLogLik","LLogisScale","LLogisShape"
"80","120","WT SUB 62","YPD","MATa","11.6482016741168","25","25.5083333333333","924.933650162276","-460.466825081138","28.8402620428052","2.37244273450329","943.616946584214","-469.808473292107","23.4888663483966","3.26886981326464"
"81","80","BY4742","YPD","MATalpha","12.219245817743","32","32.8625","629.174619039378","-312.587309519689","36.8272026407156","2.9959531391309","643.945079201008","-319.972539600504","31.5681922585318","4.08731837208473"
"82","40","BY4742","YPD","MATalpha","7.49696519796425","23","23.725","277.333241159698","-136.666620579849","26.3981332092545","3.47993094930105","278.138788676839","-137.06939433842","22.7828028245231","5.32273243905188"
"83","80","BY4742","YPD","MATalpha","14.468161247146","31.5","33.0375","654.36399866104","-325.18199933052","37.2616808131155","2.47563158852605","667.770610738393","-331.885305369197","30.7936704179301","3.4150084499376"
"84","80","sgf73","YPD","MATalpha","18.4914922277821","22.5","26.9625","676.356337961218","-336.178168980609","29.7926367233144","1.45864300953283","689.603139057912","-342.801569528956","20.7644067563872","1.94582091704493"
"85","80","rpn4","YPD","MATalpha","9.05355898968725","11","13.2125","552.601968713087","-274.300984356543","14.8130643742149","1.58556478852956","547.451719838931","-271.725859919465","10.8889003111518","2.63870411297269"
"86","80","spt8","YPD","MATalpha","12.9501478413925","21","22.3","632.517493289047","-314.258746644523","24.9178200802006","1.72928408293502","651.473554743302","-323.736777371651","19.2444382259161","2.26808846947298"
"87","80","tor1","YPD","MATalpha","12.553656989","31","31.275","633.670610602952","-314.835305301476","35.1425909342588","2.74100664119234","650.066413935992","-323.033206967996","29.8279995752227","3.6987529917167"
"88","80","ump1","YPD","MATalpha","12.0246582098325","29","29.3","626.902181581124","-311.451090790562","32.9356204337595","2.64675161587948","641.28551657569","-318.642758287845","27.7505947594233","3.65420706938464"
"89","39","BY4742","YPD","MATalpha","12.01640803561","16","17.974358974359","300.901561077836","-148.450780538918","19.7071700307411","1.43849282084434","310.72546884738","-153.36273442369","14.3376953409913","1.84001251443768"
"90","40","PSY316AUT","0.05% D","MATalpha","9.58618129365765","26","27.45","296.88146591216","-146.44073295608","30.6757072485057","3.11809162496774","298.41759390468","-147.20879695234","26.3236363187008","4.80402268028695"
"91","60","BY4742","YPD","MATalpha","11.1213135833502","21","22.6666666666667","455.187647086611","-225.593823543305","25.7027696822935","2.21082889190396","459.333688260259","-227.666844130129","20.238967528681","3.21186546335056"
"92","40","BY4742","YPD","MATalpha","11.2108006530333","18.5","22.6","304.54195787898","-150.27097893949","25.643520243559","2.19759765528947","305.147878203024","-150.573939101512","19.9214466590182","3.32505359857076"
"93","40","BY4742","YPD","MATalpha","11.2108006530333","18.5","22.6","304.54195787898","-150.27097893949","25.643520243559","2.19759765528947","305.147878203024","-150.573939101512","19.9214466590182","3.32505359857076"
"94","39","BY4742","YPD","MATalpha","11.2107765775162","18","16.2820512820513","296.702206660883","-146.351103330442","17.4172753696064","1.27861436741371","309.214637807319","-152.60731890366","12.4345154546752","1.5487838684058"
"95","40","Wild Type","YPD","MATalpha","8.93390975943588","24","24.325","291.295268163251","-143.647634081626","27.2311161310945","2.90715930218213","290.919262305007","-143.459631152504","23.279545719752","4.71857497006429"
"96","40","BY4742","YPD","MATalpha","10.1728333546529","20.5","22.525","298.279690322673","-147.139845161336","25.5105474957301","2.42757985338102","300.546766880981","-148.27338344049","20.4689983268048","3.54573296221412"
"97","40","BY4742 Wild Type","YPD","MATalpha","9.59152938260817","22","22.95","295.388052989891","-145.694026494945","25.8858701059539","2.64891433058993","301.041313056293","-148.520656528146","21.4124009699981","3.66848654379785"
"98","40","BY4741 Wild Type","YPD","MATa","9.05166792959686","24.5","22.625","296.223166909675","-146.111583454837","25.2217701981182","2.70528489426457","310.107369548087","-153.053684774043","21.8920462688666","3.32303547211504"
"99","40","BY4742","YPD","MATalpha","11.9918775929847","13","17.3","302.989159203722","-149.494579601861","19.263398958016","1.50949638287949","306.234723134394","-151.117361567197","13.4297409886132","2.15892575115144"
"100","80","BY4742","YPD","MATalpha","6.21094124422704","17","16.7375","522.139969927112","-259.069984963556","18.7285501574465","2.98383727743249","537.943114200109","-266.971557100055","16.1869593023425","4.10213948205378"
"101","80","BY4741","YPD","MATa","5.38103502819704","11","11.8625","492.927079070326","-244.463539535163","13.3724593979175","2.30518455765065","488.883264016793","-242.441632008397","10.9710560063634","3.86434664397503"
"102","37","BY4742","YPD","MATalpha","12.1855647381641","16","17.8918918918919","286.472888939227","-141.236444469614","19.5077731056478","1.3878579062845","296.094251607492","-146.047125803746","13.8976704823063","1.7458902287799"
"103","80","Wild Type","YPD","MATalpha","7.61160631095115","24","22.6125","554.440911695551","-275.220455847775","25.1848977491094","3.34984970852104","570.548414730719","-283.274207365359","22.0428848478521","4.53731499735571"
"104","40","BY4742","YPD","MATalpha","7.73665103457363","26.5","26.125","279.534204202585","-137.767102101292","28.9273674409966","3.85001075860905","284.412940169668","-140.206470084834","25.4949413232666","5.48147102423984"
"105","40","BY4741","YPD","MATa","8.11393230412341","17.5","19.1","281.465219961119","-138.73260998056","21.5525074641849","2.55090507861091","282.259704990077","-139.129852495039","17.6254084630292","3.92072755295722"
"106","37","BY4742","YPD","MATalpha","8.92452503762229","17","14.7297297297297","268.282800457969","-132.141400228985","16.2679874652311","1.57478271479665","280.093201884251","-138.046600942125","12.3362916804767","1.90808369625341"
"107","40","Wild Type","YPD","MATalpha","8.95272483947106","24.5","21.95","292.449794535914","-144.224897267957","24.6180857706508","2.71056698401416","303.33056137833","-149.665280689165","21.0103739042773","3.48458881160738"
"108","80","BY4742","YPD","MATalpha","15.2483605676151","24","26.2375","646.494144707721","-321.247072353861","29.7266107388721","1.85909393411584","642.607741886439","-319.30387094322","22.4608362929223","2.9833820645269"
"109","39","BY4742","YPD","MATalpha","11.118488329177","19","20.4358974358974","301.855796277425","-148.927898138712","22.7361545518875","1.80942711923711","313.26107997594","-154.63053998797","18.3045692369311","2.34343281415086"
"110","60","BY4742","YPD","MATalpha","6.24660359692971","16","15.7833333333333","395.4214987568","-195.7107493784","17.6440988516555","2.66258192112626","405.101703338206","-200.550851669103","15.1202672442276","3.85213487498904"
"111","40","BY4742","YPD","MATalpha","6.52013646231269","17","17.275","266.39744306908","-131.19872153454","19.3430153864256","2.92096493904281","272.964319617758","-134.482159808879","16.614110184073","4.12200538334379"
"112","80","BY4743","YPD","diploid","10.1559906247308","29.5","27.9125","598.653383584357","-297.326691792178","31.2631779281749","3.13953037413896","617.724471349228","-306.862235674614","27.0656848450897","4.07463524215913"
"113","73","BY4743","YPD + CLS80 Day 2 SC 2% D Replicate A","diploid","10.7382550614893","30","30.0958904109589","555.977526867791","-275.988763433896","33.6241135029536","3.18739835697101","573.438939858223","-284.719469929111","29.3037322548136","4.19939021975712"
"114","22","BY4743","YPD + CLS80 Day 4 SC 2% D Replicate A","diploid","11.7063641255072","27.5","26.0909090909091","176.521870547825","-86.2609352739125","28.9913239342579","2.25110916176322","183.286525053586","-89.6432625267929","24.7845488994901","2.98270102713797"
"115","7","BY4743","YPD + CLS80 Day 9 SC 2% D Replicate A","diploid","9.86093784779598","20","20.2857142857143","56.2629796440809","-26.1314898220405","22.4449637262623","2.14090288450935","59.4207087310078","-27.7103543655039","19.5976559639185","2.51837190381649"
"116","40","BY4742","YPD","MATalpha","10.9607399619196","22.5","22.625","303.650848676533","-149.825424338266","25.622972596848","2.23428058452543","306.007742697835","-151.003871348917","20.5194214794086","3.32139664662589"
"117","60","BR2200","YPD","MATa","10.2832621393208","27","28.0166666666667","452.028865273929","-224.014432636964","31.3806787749545","3.00296860670195","458.862230142827","-227.431115071413","26.7316849142787","4.35404657495277"
"118","40","BR2200","YPD","MATa","9.97933762767747","24","26.05","299.142615874467","-147.571307937233","29.2609078214168","2.82951950257129","300.475946720481","-148.237973360241","24.693472529259","4.3492773705201"
"119","40","lf960","YPD","MATalpha","11.3677174489868","22.5","25.575","306.758487857874","-151.379243928937","28.9456359341738","2.4308731543492","302.595079484817","-149.297539742408","23.1290983144992","4.0812644360468"
"120","2","BY4743","YPD + CLS80 Day 16 SC 2% D Replicate A","diploid","9.89949493661167","32","32","17.3962066092395","-6.69810330461975","34.8551417077571","5.3956235296848","17.7374675376889","-6.86873376884446","31.2249898825214","6.94157093266047"
"121","40","BR2200","YPD","MATa","7.02668904779192","20","21.6","271.854774951232","-133.927387475616","24.0703101067562","3.40893719156518","274.069189006454","-135.034594503227","20.7260457700914","5.07827333950981"
"122","40","BY4742","YPD","MATalpha","9.02986497897181","24","25.5","291.178373579741","-143.58918678987","28.5621214506215","3.16143358193452","295.211058392146","-145.605529196073","24.3111677004938","4.50857095162471"
"123","5","BY4743","YPD + CLS80 Day 23 SC 2% D Replicate A","diploid","20.5109726731815","2","15.8","39.7566091398476","-17.8783045699238","11.485026668752","0.642529364271091","39.8217851965103","-17.9108925982551","4.26284788311041","0.943918006252214"
"124","60","BY4742","YPD","MATalpha","7.68994868217359","17","17.9833333333333","415.364034491904","-205.682017245952","20.2588177222809","2.49624525064061","418.495484779226","-207.247742389613","16.7466491518575","3.809062472339"
"125","39","BY4742","YPD","MATalpha","9.17074501349613","12","14.2820512820513","275.59025878164","-135.79512939082","16.0931072195844","1.67799152777895","276.661585076317","-136.330792538158","11.6735501490325","2.50567920682883"
"126","40","BY4741","YPD","MATa","10.9174055338136","19","19.8","306.916957455833","-151.458478727917","22.0904589960879","1.80985522437165","318.069760480012","-157.034880240006","17.6102969166193","2.34160711833534"
"127","40","BR2200","YPD","MATa","10.0324793060161","23","22.375","301.106947479207","-148.553473739604","25.1752316603459","2.422725085544","312.192457760298","-154.096228880149","20.915116100922","3.05600154798464"
"128","40","BR2200","YPD","MATa","7.05563967915392","26","24.25","271.233441476612","-133.616720738306","26.7897046810309","4.09145761757834","280.411983221768","-138.205991610884","24.0281682742341","5.38499308557395"
"129","40","lf960","YPD","MATalpha","7.87526963315364","24","24.675","280.786362291483","-138.393181145741","27.4667876428796","3.51940384331788","284.785114696759","-140.392557348379","23.8300650402237","5.03820822294115"
"130","40","BR2200","YPD","MATa","8.74188268169465","23.5","23.8","289.621229697488","-142.810614848744","26.6402354935249","2.88185813593131","287.861387141168","-141.930693570584","22.747472829682","4.80305232140996"
"131","40","lf960","YPD","MATalpha","8.95515894861011","23.5","24.6","293.020564531913","-144.510282265956","27.4443514133441","2.94395706684259","297.144551440337","-146.572275720168","23.7525782806471","4.46052562844799"
"132","19","BY4743","YPD + CLS80 Day 23 SC 2% D Replicate A","diploid","13.3138014834802","1","9.57894736842105","122.309840053485","-59.1549200267424","7.22988402905676","0.684527036429994","120.674510773307","-58.3372553866535","2.8597246364129","1.09454646461178"
"133","40","Wild Type","YPD","MATalpha","8.12210500692953","15.5","17.325","282.920078965545","-139.460039482772","19.4864709233801","2.24303683039257","287.486254504026","-141.743127252013","15.8878654993401","3.32403361587168"
"134","40","lf960","YPD","MATalpha","6.51054371670903","22.5","22.65","266.638845159841","-131.31942257992","25.061944637761","3.81605717208596","266.615762417548","-131.307881208774","21.8655495564375","5.92140530959778"
"135","40","BY4743","YPD","diploid","12.517449359256","21.5","25.325","314.843533138117","-155.421766569059","28.6946616065858","2.20493599819861","320.515183272194","-158.257591636097","22.6185779911791","3.0244675048534"
"136","80","Wild Type","YPD","MATa","5.78790478257477","17","17.7625","510.658638398881","-253.32931919944","19.7956083323138","3.30737924084358","509.494503510145","-252.747251755073","17.009634648288","5.25728191113583"
"137","40","Wild Type","YPD","MATalpha","11.1050923869672","22.5","24.1","303.875325239198","-149.937662619599","27.2694862600543","2.31064898642388","296.281745614205","-146.140872807102","21.909247462221","4.14637079978731"
"138","40","Wild Type","YPD","MATalpha","6.85186667435064","20","21.025","269.76191514553","-132.880957572765","23.4087329146416","3.46874617416612","274.942589187434","-135.471294593717","20.3647618933818","4.92291240018608"
"139","40","Wild Type","YPD","MATalpha","9.60021367283575","26","26.3","298.227527162287","-147.113763581144","29.3653182235889","3.0066256290675","304.773578758738","-150.386789379369","25.2990043665158","4.25118331443497"
"140","39","A364","YPD","MATa","9.86535534926854","18","19.1282051282051","287.632575269505","-141.816287634752","21.6564923638684","2.08977657111353","291.988885397013","-143.994442698507","17.1004026874038","2.97801396469796"
"141","39","R1158","YPD","MATa","11.1972258951175","18","18.2051282051282","294.585167368422","-145.292583684211","20.4305822467034","1.69958739083144","300.270058998258","-148.135029499129","15.3895399171281","2.35997250780126"
"142","40","BY4741 ","YPD","MATa","6.31623873795725","24","23.45","264.92344599628","-130.46172299814","25.8138964515341","4.02668545445147","265.247563170518","-130.623781585259","22.937728121224","6.29836166706983"
"143","40","Wild Type","YPD","MATalpha","8.35678750692498","27","27.1","285.78484711386","-140.89242355693","30.1028218315402","3.63385880666823","289.013448546565","-142.506724273283","26.2265252749751","5.29909468785385"
"144","40","BY4742","YPD","MATalpha","11.9245491233368","24","26.4","311.425608242456","-153.712804121228","29.868344360571","2.41651085733449","314.813117516874","-155.406558758437","24.2401300443175","3.49264813434213"
"145","39","GS1821","YPD","MATa","8.39027777451994","24","24.1538461538462","278.879311403444","-137.439655701722","26.9792593572306","3.25414035545808","284.808148591884","-140.404074295942","23.2429829848381","4.53465338213908"
"146","80","BY4742 MAT alpha","YPD","MATalpha","9.18002095913329","29","29.825","585.002803787833","-290.501401893917","33.0341893144604","3.66867788425314","598.13706696986","-297.06853348493","29.173516952465","5.1528690814754"
"147","37","BY4742","YPD","MATalpha","14.9744527190223","13","14.6486486486486","272.957275508339","-134.478637754169","12.8305305416284","0.781514796004923","278.768666373342","-137.384333186671","6.24715893286694","1.02910178873667"
"148","40","BY4742","YPD","MATalpha","10.8367548837397","28","30.525","307.312802064521","-151.65640103226","34.0858930051723","3.0791380963382","310.556291178039","-153.27814558902","29.3213546229469","4.67062111919992"
"149","40","BY4742 WT","YPD","MATalpha","10.9039806892618","27","26.225","308.066496394094","-152.033248197047","29.4367567044884","2.63437974829458","318.03882085063","-157.019410425315","24.9568742648822","3.44850069751426"
"150","40","Wild Type","YPD","MATalpha","12.4458828533777","25","23.85","322.815388171741","-159.407694085871","26.3593067219715","1.80833862939169","338.20069489534","-167.10034744767","21.7627780769641","2.19359664236884"
"151","60","Wild Type","YPD","MATalpha","8.16169570837814","20","20.7166666666667","423.496136438344","-209.748068219172","23.2738523990669","2.70062781997013","423.417558501165","-209.708779250583","19.5039052992979","4.30326222824232"
"152","40","BY4742 WT","YPD","MATalpha","9.78421019964152","24","24.25","298.593420430804","-147.296710215402","27.2274658429459","2.68275315641243","303.479022200414","-149.739511100207","22.9947895453076","3.91906924024201"
"153","40","WT","YPD","MATa","8.06285404708627","20","20.375","284.323605803804","-140.161802901902","22.7851647835155","2.61082098839595","283.905484791982","-139.952742395991","19.4531340052961","4.41787155399552"
"154","40","BY4742","YPD","MATalpha","6.47475373257052","23","22.775","264.856605106886","-130.428302553443","25.1070430657068","4.15408168187573","273.082159760297","-134.541079880148","22.4819191054687","5.59057434315746"
"155","40","BY4741","YPD","MATa","11.3223174215737","18.5","19.9","303.444975151095","-149.722487575548","22.4777818026108","1.87653719507349","305.898175418506","-150.949087709253","17.4213571927794","2.8197416457029"
"156","39","PSY316AT","YPD","MATalpha","8.41950053172863","21","20.1794871794872","280.697496792308","-138.348748396154","22.6376709593634","2.64835653427996","292.499250809464","-144.249625404732","19.3775365941705","3.3411846483549"
"157","40","W303AR5","YPD","MATa","5.83886184905138","20","19.9","259.065125116751","-127.532562558375","22.0401742103328","3.55933365811577","252.75941473894","-124.37970736947","19.155484957048","6.33613585438586"
"158","37","Wild Type","YPD","MATa","6.85313544776881","8","9.91891891891892","236.808659252587","-116.404329626294","11.1032845203543","1.57647562717708","234.959131859996","-115.479565929998","8.26249263417869","2.63471979254259"
"159","80","W303AR","YPD","MATa","7.78467132221629","20","20.7375","557.200283901472","-276.600141950736","23.2343717431873","2.7308824387614","539.27167371803","-267.635836859015","19.5803341920706","5.28843981139811"
"160","40","Wild Type","YPD","MATalpha","8.24430650470916","25.5","25.075","284.340771312286","-140.170385656143","27.9574791168047","3.41643385090748","288.596528636946","-142.298264318473","24.2205367100995","4.88811923748234"
"161","39","Wild Type","YPD","MATa","9.4890376412798","23","25.4358974358974","288.289690518608","-142.144845259304","28.5235945570257","2.91481263266626","289.38396351072","-142.69198175536","24.0823852178313","4.52205391217316"
"162","40","WT","YPD","MATa","7.72209616818965","17","19.1","277.260898285041","-136.630449142521","21.5194043586175","2.60908117022914","269.626377827445","-132.813188913722","17.5710818291032","4.67249575907056"
"163","40","Wild Type","YPD","MATalpha","10.1400134021051","29","27.725","302.168802145762","-149.084401072881","30.9488691594903","3.0753931517763","312.025592777356","-154.012796388678","27.2806524561271","4.16497517863952"
"164","30","WT","YPD","MATa","9.18994953271198","21","21.4","221.056689429711","-108.528344714856","24.0175407324145","2.45591568016693","223.598690295882","-109.799345147941","20.1186683126881","3.74644513139343"
"165","40","WT","YPD","MATa","5.78326498149219","11.5","12.7","252.097219564216","-124.048609782108","14.3636789433098","2.33752424345037","245.685531294325","-120.842765647163","11.570140282435","4.1123643874591"
"166","40","HHT2 WT","YPD","MATa","6.18185931701657","8.5","10.3","251.088914501525","-123.544457250763","11.6338773050139","1.80861530296998","244.417419169314","-120.208709584657","8.91346704502091","3.31009056200765"
"167","39","HHF2 WT","YPD","MATa","5.18575334804642","11","12.2820512820513","239.737517059435","-117.868758529717","13.841743018622","2.53114485762678","239.148026350432","-117.574013175216","11.456627554287","4.0614697390109"
"168","40","BY4743","YPD","diploid","11.9763656145482","33","31.55","317.627042938321","-156.81352146916","35.1457146240498","2.91855305143797","330.294202401058","-163.147101200529","30.8565367496595","3.73177535465539"
"169","30","WT","YPD","MATa","10.3713243038723","15.5","15.7666666666667","224.783347175436","-110.391673587718","17.2057814050898","1.42867849874123","233.544440199753","-114.772220099876","12.8366975480311","1.80505573640348"
"170","60","BY4741","YPD","MATa","6.92445106841474","24","24.8666666666667","407.469493823448","-201.734746911724","27.4345050856131","3.80680156360959","404.742848245676","-200.371424122838","24.1988006293145","6.24138113067895"
"171","80","WT BY4742","YPD","MATalpha","8.66989553614084","17","17.15","577.386544802724","-286.693272401362","19.2004864723245","2.00476361733678","602.188643515605","-299.094321757803","15.758288170507","2.53184857256955"
"172","41","WT BY4742","YPD","MATalpha",NA,NA,NA,"289.246490803033","-142.623245401517","26.6143187029195","3.12484901996731","298.381289873043","-147.190644936521","23.1444754963821","4.20385221693011"
"173","80","WT","YPD","MATa","10.3054305457937","15","17.725","587.539649115004","-291.769824557502","19.9986296893302","1.82176507166301","592.245902526395","-294.122951263198","15.3736418868046","2.74950375745471"
"174","40","Wild Type","YPD","MATalpha","8.92418207126152","21","21.5","298.885767487478","-147.442883743739","23.8148074490907","2.44603433887253","314.336127901806","-155.168063950903","20.8154793762228","3.03272734537646"
"175","80","BY4743","YPD","diploid","12.4422654028288","18.5","20.8875","622.941141483662","-309.470570741831","23.3648563464016","1.70332426508433","639.766693162182","-317.883346581091","17.8832502798503","2.27259851757656"
"176","80","WT BY4741","YPD","MATa","12.8483794476338","35.5","34.7875","638.586947010973","-317.293473505487","38.9054572983731","3.04406953496415","658.268008300073","-327.134004150037","33.7232897005648","3.99844119442645"
"177","40","BY4741","YPD","MATa","11.6041548704079","28","28.4","312.201648707527","-154.100824353764","31.9121588741189","2.6951046726118","320.204260685901","-158.10213034295","27.004150614977","3.665366336027"
"178","80","BY4741","YPD","MATa","11.4510515795922","28.5","28.75","623.70864767104","-309.85432383552","32.14881543815","2.72377853434283","646.143814338104","-321.071907169052","27.7097032314331","3.54418967536474"
"179","40","Wild Type","YPD","MATalpha","11.5044863044034","23","24.425","314.859583339553","-155.429791669777","27.2657461811339","2.15722807739803","326.907038901829","-161.453519450914","22.8557734535792","2.80259150620163"
"180","79","WT","YPD","MATalpha","8.81266681528773","23","23.4810126582278","569.249875558075","-282.624937779037","26.3375663491204","2.84699215452256","569.368484840889","-282.684242420445","22.3245519777888","4.54801549898711"
"181","80","WT BY4742","YPD","MATalpha","10.0613309132955","28","27.6","604.869831048499","-300.434915524249","30.7094560811699","2.95524900032148","624.036446768022","-310.018223384011","26.7599881204164","4.00684189560501"
"182","80","WT SUB62","YPD","MATa","10.3626566043044","28","26.7875","602.972422598029","-299.486211299015","30.0577011312193","2.87190461908637","620.219594131405","-308.109797065702","25.7977794474435","3.85367412936362"
"183","80","WT SUB61","YPD","MATalpha","9.07183009462935","28.5","28.325","581.188408608095","-288.594204304048","31.4864337737074","3.58375670769784","597.240150845348","-296.620075422674","27.7347748261297","4.82955318521806"
"184","40","Wild Type","YPD","MATalpha","9.7906286956666","21.5","21.8","300.277850601491","-148.138925300745","24.4376842110386","2.33985795206417","309.615958873697","-152.807979436848","20.3913790202447","3.15834380594674"
"185","60","WT","YPD","MATa","12.834133073621","16","18.1166666666667","463.990277884341","-229.99513894217","19.7587222819775","1.36606345465158","476.381817934167","-236.190908967084","13.8260410935689","1.79022203135887"
"186","80","Marion WT","YPD","MATa","10.5791097589135","19","20.2625","597.268321771732","-296.634160885866","22.9314455866828","2.04377879526292","604.894372723678","-300.447186361839","18.0115880746454","2.96203348470377"
"187","40","WT BY4741","YPD","MATa","8.23983445190932","24.5","24.45","284.585184809435","-140.292592404718","27.2712020026735","3.31664368974161","289.239165390997","-142.619582695499","23.6726587412868","4.78252361735372"
"188","40","H3WT","YPD","MATa","7.97737184406378","22.5","22.05","282.341164294567","-139.170582147284","24.6555678736057","2.97409569002124","285.052595884104","-140.526297942052","21.4101576286438","4.57612118486446"
"189","40","H4WT","YPD","MATa","7.81841186575407","24.5","25.475","281.495712142147","-138.747856071074","28.2583559012718","3.53399366388843","281.698485088192","-138.849242544096","24.634840624231","5.57771246196118"
"190","39","BY4742 WT","YPD","MATalpha","12.0054531019673","21","20.974358974359","305.872106109241","-150.936053054621","23.3757107008875","1.73499781135239","317.100179961093","-156.550089980546","18.2672072299283","2.18666075755064"
"191","40","BY4741","YPD","MATa","8.1729698333859","18.5","19.35","282.354566675002","-139.177283337501","21.8165696667716","2.56104804893026","284.758446238414","-140.379223119207","18.0460865576591","3.82851050755852"
"192","60","BY4742","YPD","MATalpha","9.32191088773488","22","25.0166666666667","441.520295042247","-218.760147521123","27.9983164815985","2.93467232042022","450.234552050646","-223.117276025323","23.7003370829937","4.1254288897307"
"193","80","BY4741","YPD","MATa","11.392841412178","32","29.275","619.910128777254","-307.955064388627","32.8060353152422","2.86300911049196","641.762455905028","-318.881227952514","28.167103361757","3.64404164187011"
"194","60","coq1","YPD","MATalpha","10.9890932060623","27","27.05","460.528988882066","-228.264494441033","30.3928973949362","2.70906101111136","473.649880925471","-234.824940462735","25.4938016842778","3.5598783178078"
"195","40","WT","YPD","MATalpha","10.3524740013544","31","31.575","302.901204146445","-149.450602073223","35.1466206951611","3.45568803382465","308.632022876296","-152.316011438148","30.6933292475251","4.89827115410252"
"196","40","WT","YPD","MATa","10.9178458944225","23","20.325","313.147851771865","-154.573925885932","22.3726540281141","1.70314282997571","330.217025946337","-163.108512973168","18.2077196771061","1.94829934958862"
"197","80","WT BY4742","YPD","MATalpha","8.52166821191274","26","26.9625","571.735227957422","-283.867613978711","29.9842847255067","3.52212521577231","579.826807551118","-287.913403775559","26.2057680279498","5.12449025896332"
"198","60","WT BY4741","YPD","MATa","6.34907351219663","22","22.1666666666667","394.542815736282","-195.271407868141","24.4671319573049","3.95598727849989","403.100663423212","-199.550331711606","21.8477712650331","5.64026238461677"
"199","80","WT R1158","YPD","MATa","10.494241941372","21.5","22.15","609.158760931315","-302.579380465657","24.7986525540382","2.16085654161737","630.940227831965","-313.470113915982","20.5590415511025","2.83395347678721"
"200","60","WT BY4742","YPD","MATalpha","13.3218630040361","27.5","30.95","481.596920811517","-238.798460405759","34.8861124399389","2.51100094460576","487.865580731332","-241.932790365666","28.6705042314421","3.66007449184804"
"201","40","BY4743","YPD","diploid","7.93870750960614","35.5","36.55","284.647819768672","-140.323909884336","39.7494097227727","4.91551160568942","282.027630524895","-139.013815262448","35.756606178782","8.02206520468721"
"202","40","BY4742","YPD","MATalpha","11.3408440422106","17.5","20.475","302.912200403492","-149.456100201746","23.2298717000097","1.96130729266511","302.148892641383","-149.074446320692","17.6373080576407","3.06423524650945"
"203","40","Wild Type","YPD","MATalpha","8.93911026376184","26.5","25.2","292.3801565237","-144.19007826185","28.0847044396389","3.13369204319969","300.867829788113","-148.433914894057","24.6514527043049","4.31212675662543"
"204","80","WT BY4741","YPD","MATa","9.75250698051856","28","28.45","594.64984399952","-295.32492199976","31.7162681066588","3.22271686244636","605.852118882005","-300.926059441002","27.5674085671886","4.63885486983475"
"205","80","WT BY4742","YPD","MATalpha","8.65037315358144","26.5","26.2625","577.474125076187","-286.737062538094","29.1453219201494","3.37441764953782","592.890902051383","-294.445451025692","25.6748715579781","4.71670585534024"
"206","80","WT BY4741","YPD","MATa","9.75250698051856","28","28.45","594.64984399952","-295.32492199976","31.7162681066588","3.22271686244636","605.852118882005","-300.926059441002","27.5674085671886","4.63885486983475"
"207","79","BY4742","YPD","MATalpha","10.2454936223237","26","25.5316455696203","600.63491047018","-298.31745523509","28.4915720982541","2.64686957576567","623.397516716154","-309.698758358077","24.6573076781362","3.46876968793487"
"208","40","BY4742","YPD","MATalpha","10.2549237704852","20","23.375","300.31067551826","-148.15533775913","26.4198611676174","2.5257120797686","306.678686381996","-151.339343190998","21.5513064793884","3.42433367854652"
"209","60","BY4742","YPD","MATalpha","7.48490005367869","24","23.9","414.191812245204","-205.095906122602","26.5430273285468","3.58535300263288","422.081293947579","-209.040646973789","23.2529144327514","5.08561094780589"
"210","80","BY4743","YPD + CLS82 Day 2 SC 2% D Replicate A","diploid","10.3682130462367","29","29.2375","612.92416071405","-304.462080357025","32.4061413120329","2.97914497074495","631.410888694159","-313.705444347079","28.3616711247521","4.13672166654866"
"211","213","BY4743","YPD + CLS82 Day 4 SC 2% D Replicate A","diploid","11.4438880712484","26","26.8826291079812","1657.8637801616","-826.931890080799","30.0633184543997","2.43817626042207","1711.65912580393","-853.829562901964","25.550162670628","3.27993621340273"
"212","80","WT BY4742","YPD","MATalpha","9.30754423824219","27","25.55","597.095423363409","-296.547711681704","28.3093024649343","2.90989417151248","621.785299748874","-308.892649874437","24.8638470305604","3.77107545657889"
"213","80","WT BY4741","YPD","MATa","10.0936673341836","21.5","23.0625","595.614111861843","-295.807055930922","26.0369126017924","2.48134094481292","606.011772353548","-301.005886176774","21.4384017268303","3.52228080552211"
"214","80","YEPD + carrier only","YPD + carrier only","MATalpha","8.88498057098807","26","26.2375","579.938569921935","-287.969284960968","29.243648584462","3.24496693339418","589.529666780046","-292.764833390023","25.2057550117993","4.65812753822403"
"215","75","BY4743","YPD + CLS82 Day 9 SC 2% D Replicate A","diploid","11.9404377664328","14","16.56","567.601396385748","-281.800698192874","17.85862614516","1.31368289308088","586.165481088528","-291.082740544264","13.1398748476113","1.7531920509371"
